survey_series_id,survey_series_desc,survey_id,survey_desc,year,fishing_event_id,latitude,longitude,fe_end_deployment_time,fe_begin_retrieval_time,depth_m,hook_code,skate_count,lglsp_hook_count,area_swept_km2,ye_count,dogfish_count
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356228,49.5472,-124.642333,NA,10/19/2005 16:30,45,1,2,500,0.011148365,1,121
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356229,49.782566,-124.83705,NA,10/20/2005 9:33,230,1,2,492,0.010969991,NA,346
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356235,49.814183,-124.758483,NA,10/21/2005 14:50,193,1,2,487,0.010858507,NA,370
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420646,48.9736,-123.403683,10/9/2014 8:51,10/9/2014 10:52,230,1,2,297,0.006622129,NA,198
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369577,49.689333,-124.645,10/17/1989 12:23,10/17/1989 15:00,274,3,NA,500,0.011148365,NA,127
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420684,49.52695,-124.571166,10/2/2014 7:51,10/2/2014 9:54,71,1,2,300,0.006689019,5,7
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420686,49.564283,-124.632733,10/2/2014 12:45,10/2/2014 14:51,144,1,2,294,0.006555239,NA,185
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420689,49.7085,-124.286216,10/6/2014 12:18,10/6/2014 14:18,95,1,2,300,0.006689019,3,15
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356243,49.716833,-124.3136,NA,10/23/2005 15:12,284,1,2,500,0.011148365,NA,360
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356247,49.504216,-124.051966,NA,10/24/2005 14:48,80,1,2,500,0.011148365,2,6
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356248,49.476933,-124.052766,NA,10/24/2005 16:22,230,1,2,500,0.011148365,NA,386
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356256,48.940266,-123.422,NA,10/28/2005 16:35,104,1,2,400,0.008918692,NA,238
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356258,49.174483,-123.328083,NA,10/30/2005 10:15,153,1,2,400,0.008918692,NA,316
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356158,49.819383,-124.732516,10/10/2011 12:32,10/10/2011 14:31,183,1,2,300,0.006689019,NA,202
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356160,49.743116,-124.84825,10/11/2011 8:21,10/11/2011 10:20,93,1,2,300,0.006689019,NA,227
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356164,49.4795,-124.059583,10/12/2011 7:58,10/12/2011 10:00,235,1,2,300,0.006689019,NA,236
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356167,49.478883,-124.03145,10/12/2011 13:15,10/12/2011 15:15,142,1,2,300,0.006689019,NA,222
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356168,49.090733,-123.583,10/13/2011 8:37,10/13/2011 10:34,230,1,2,293,0.006532942,NA,208
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356170,49.063616,-123.598183,10/13/2011 13:21,10/13/2011 15:21,138,1,2,299,0.006666722,NA,182
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356176,49.139933,-123.307166,10/15/2011 7:51,10/15/2011 9:49,88,1,2,300,0.006689019,NA,66
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356180,49.5439,-124.606933,10/10/2008 8:18,10/10/2008 10:17,126,1,2,300,0.006689019,NA,116
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356181,49.557783,-124.584716,10/10/2008 9:21,10/10/2008 11:30,177,1,2,300,0.006689019,NA,172
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356234,49.82885,-124.7308,NA,10/21/2005 11:00,158,1,2,500,0.011148365,1,368
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356236,49.857916,-124.753483,NA,10/21/2005 16:00,75,1,2,500,0.011148365,4,110
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356239,49.979716,-125.110083,NA,10/22/2005 14:49,246,1,2,500,0.011148365,1,206
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369578,49.641666,-124.607166,10/17/1989 14:05,10/17/1989 16:48,112,3,NA,500,0.011148365,10,164
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369580,49.8275,-124.772666,10/18/1989 7:30,10/18/1989 9:45,201,3,NA,500,0.011148365,1,106
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369586,49.713666,-124.3175,10/19/1989 10:43,10/19/1989 12:50,275,3,NA,500,0.011148365,1,106
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369588,49.711833,-124.306833,10/19/1989 13:41,10/19/1989 16:05,181,3,NA,500,0.011148365,1,130
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369591,49.9815,-125.110833,10/22/1989 13:14,10/22/1989 15:56,51,3,NA,500,0.011148365,NA,178
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369593,49.991833,-125.113166,10/22/1989 16:47,10/22/1989 18:49,64,3,NA,500,0.011148365,NA,228
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369596,49.8735,-125.015166,10/23/1989 11:36,10/23/1989 13:52,240,3,NA,500,0.011148365,NA,182
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369600,49.784,-124.875833,10/24/1989 8:57,10/24/1989 11:33,146,3,NA,500,0.011148365,NA,96
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420688,49.724983,-124.28465,10/6/2014 8:31,10/6/2014 10:29,161,1,2,300,0.006689019,6,137
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369576,49.648166,-124.6295,10/17/1989 10:30,10/17/1989 13:05,67,3,NA,500,0.011148365,4,161
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369584,49.8635,-124.762666,10/18/1989 15:19,10/18/1989 19:00,53,3,NA,500,0.011148365,1,79
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356240,49.988016,-125.101516,NA,10/22/2005 16:12,159,1,2,500,0.011148365,NA,340
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356241,49.704983,-124.283883,NA,10/23/2005 9:50,87,1,2,500,0.011148365,1,91
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356242,49.70815,-124.292366,NA,10/23/2005 11:22,119,1,2,500,0.011148365,1,278
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356251,49.023766,-123.533616,NA,10/27/2005 15:49,191,1,2,400,0.008918692,NA,295
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356262,49.377516,-124.327733,NA,10/31/2005 11:16,208,1,2,400,0.008918692,NA,272
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356263,49.384966,-124.328616,NA,10/31/2005 14:47,259,1,2,400,0.008918692,NA,294
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356189,49.976283,-125.115666,10/12/2008 13:55,10/12/2008 15:55,88,1,2,300,0.006689019,NA,55
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356190,49.988533,-125.096466,10/13/2008 8:45,10/13/2008 10:45,183,1,2,300,0.006689019,NA,185
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356192,49.994283,-125.091133,10/13/2008 13:07,10/13/2008 15:07,258,1,2,299,0.006666722,NA,173
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356219,49.18815,-123.3447,10/21/2008 13:19,10/21/2008 15:18,188,1,2,300,0.006689019,NA,192
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356230,49.789166,-124.857916,NA,10/20/2005 10:40,183,1,2,508,0.011326739,NA,395
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356231,49.79615,-124.879383,NA,10/20/2005 14:32,157,1,2,500,0.011148365,NA,333
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356232,49.772916,-124.899083,NA,10/20/2005 15:32,74,1,2,500,0.011148365,NA,278
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356238,49.982383,-125.093483,NA,10/22/2005 10:55,192,1,2,500,0.011148365,5,355
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369571,49.546166,-124.636833,10/16/1989 11:16,10/16/1989 13:38,71,3,NA,500,0.011148365,5,83
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369572,49.576666,-124.613,10/16/1989 13:00,10/16/1989 15:36,174,3,NA,500,0.011148365,NA,122
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369574,49.648666,-124.631833,10/17/1989 7:27,10/17/1989 9:32,51,3,NA,500,0.011148365,6,153
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369546,49.000833,-123.550833,10/11/1989 9:10,10/11/1989 12:20,44,3,NA,500,0.011148365,4,28
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369547,49.041,-123.583,10/11/1989 11:30,10/11/1989 13:50,121,3,NA,500,0.011148365,8,167
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369548,49.0105,-123.537833,10/11/1989 13:20,10/11/1989 15:40,73,3,NA,500,0.011148365,1,175
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369528,49.852833,-124.7425,10/28/1986 6:42,10/28/1986 9:02,135,3,NA,500,0.011148365,2,150
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369532,49.794833,-124.802666,10/28/1986 14:30,10/28/1986 16:56,348,3,NA,500,0.011148365,NA,97
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369533,49.5185,-124.045166,10/29/1986 6:59,10/29/1986 9:16,27,3,NA,500,0.011148365,NA,231
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369534,49.484333,-124.051,10/29/1986 8:00,10/29/1986 10:25,161,3,NA,500,0.011148365,1,87
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369535,49.479333,-124.055,10/29/1986 10:07,10/29/1986 12:35,188,3,NA,500,0.011148365,NA,47
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369605,49.471666,-124.05,10/25/1989 9:42,10/25/1989 12:10,245,3,NA,500,0.011148365,NA,149
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369607,49.4705,-124.037166,10/25/1989 13:20,10/25/1989 16:00,172,3,NA,500,0.011148365,NA,133
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369609,49.201666,-123.768333,10/26/1989 11:21,10/26/1989 13:30,194,3,NA,500,0.011148365,NA,218
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369465,49.183333,-123.787333,10/15/1986 11:38,10/15/1986 14:18,54,3,NA,500,0.011148365,NA,101
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369466,49.172666,-123.784333,10/15/1986 12:55,10/15/1986 15:55,9,3,NA,500,0.011148365,NA,31
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369475,48.925833,-123.384166,10/17/1986 11:31,10/17/1986 13:52,161,3,NA,500,0.011148365,NA,126
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369476,48.932666,-123.3555,10/17/1986 12:17,10/17/1986 14:38,183,3,NA,500,0.011148365,NA,158
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356184,49.79075,-124.845,11/10/2008 8:39,11/10/2008 10:39,240,1,2,300,0.006689019,NA,217
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356185,49.788216,-124.855616,11/10/2008 9:38,11/10/2008 11:38,181,1,2,300,0.006689019,NA,184
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356193,49.862083,-124.773666,10/14/2008 8:21,10/14/2008 10:20,80,1,2,300,0.006689019,5,86
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356195,49.8162,-124.766666,10/14/2008 12:54,10/14/2008 14:54,222,1,2,300,0.006689019,NA,167
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356200,49.693433,-124.278883,10/15/2008 12:08,10/15/2008 14:08,80,1,2,300,0.006689019,5,30
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356203,49.492766,-124.042016,10/17/2008 14:14,10/17/2008 16:12,88,1,2,300,0.006689019,NA,2
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356205,49.356916,-124.328266,10/18/2008 7:56,10/18/2008 9:57,68,1,2,300,0.006689019,NA,145
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356210,48.988766,-123.527583,10/19/2008 9:40,10/19/2008 11:37,90,1,2,300,0.006689019,NA,53
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356214,48.921233,-123.328633,10/20/2008 9:29,10/20/2008 11:26,190,1,2,300,0.006689019,NA,210
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356216,48.988466,-123.408083,10/20/2008 14:02,10/20/2008 16:00,275,1,2,300,0.006689019,NA,194
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356218,49.176516,-123.329033,10/21/2008 9:37,10/21/2008 11:47,154,1,2,300,0.006689019,NA,201
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356220,49.189816,-123.304683,10/21/2008 14:11,10/21/2008 16:10,97,1,2,300,0.006689019,NA,84
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356222,49.38505,-124.3384,10/22/2008 9:23,10/22/2008 11:20,233,1,2,400,0.008918692,NA,282
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356225,49.558083,-124.59,NA,10/19/2005 9:47,180,1,2,400,0.008918692,NA,220
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356227,49.552283,-124.639216,NA,10/19/2005 15:32,90,1,2,480,0.01070243,NA,259
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369573,49.531666,-124.6,10/16/1989 14:10,10/16/1989 16:40,38,3,NA,500,0.011148365,NA,58
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369544,49.185833,-123.761666,10/10/1989 15:17,10/10/1989 17:33,121,3,NA,500,0.011148365,2,172
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369545,49.065666,-123.576833,10/11/1989 8:00,10/11/1989 10:05,205,3,NA,500,0.011148365,NA,107
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369550,48.919,-123.3815,10/12/1989 8:14,10/12/1989 11:05,59,3,NA,500,0.011148365,NA,113
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369552,48.933333,-123.355,10/12/1989 12:06,10/12/1989 14:45,187,3,NA,500,0.011148365,NA,181
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369553,48.976833,-123.410166,10/12/1989 13:47,10/12/1989 16:00,232,3,NA,500,0.011148365,NA,107
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369556,49.186,-123.3155,10/13/1989 10:32,10/13/1989 13:15,122,3,NA,500,0.011148365,NA,231
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369558,49.199666,-123.3685,10/13/1989 14:35,10/13/1989 16:45,231,3,NA,500,0.011148365,NA,254
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369566,49.384,-124.339333,10/15/1989 10:15,10/15/1989 12:24,220,3,NA,500,0.011148365,NA,151
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369568,49.362666,-124.324833,10/15/1989 13:50,10/15/1989 15:56,113,3,NA,500,0.011148365,2,152
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369529,49.864,-124.764666,10/28/1986 7:20,10/28/1986 10:05,49,3,NA,500,0.011148365,1,181
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369530,49.858666,-124.767166,10/28/1986 9:28,10/28/1986 11:58,101,3,NA,500,0.011148365,1,135
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369537,49.379166,-123.715833,10/29/1986 16:09,10/29/1986 18:22,88,3,NA,500,0.011148365,4,58
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369540,49.175166,-123.761166,10/30/1986 10:50,10/30/1986 13:07,29,3,NA,500,0.011148365,NA,27
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369585,49.694833,-124.274166,10/19/1989 9:15,10/19/1989 11:20,55,3,NA,500,0.011148365,NA,188
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369597,49.8745,-125.041,10/23/1989 13:13,10/23/1989 15:58,135,3,NA,500,0.011148365,1,134
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369603,49.783166,-124.837,10/24/1989 14:37,10/24/1989 16:41,243,3,NA,500,0.011148365,NA,131
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369606,49.486166,-124.0285,10/25/1989 11:30,10/25/1989 14:14,104,3,NA,500,0.011148365,1,241
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369608,49.4905,-124.044166,10/25/1989 15:30,10/25/1989 17:27,110,3,NA,500,0.011148365,1,192
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369467,49.186333,-123.788333,10/15/1986 15:14,10/15/1986 17:14,154,3,NA,500,0.011148365,NA,227
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369474,48.919,-123.381666,10/17/1986 8:19,10/17/1986 10:53,53,3,NA,500,0.011148365,1,126
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369527,49.701333,-124.288666,10/27/1986 16:42,10/27/1986 18:59,55,3,NA,500,0.011148365,NA,153
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369570,49.537833,-124.615,10/16/1989 9:25,10/16/1989 11:38,40,3,NA,500,0.011148365,NA,59
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369575,49.671,-124.628333,10/17/1989 8:55,10/17/1989 11:10,177,3,NA,500,0.011148365,4,142
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369551,48.924,-123.3745,10/12/1989 10:35,10/12/1989 12:45,126,3,NA,500,0.011148365,NA,102
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369555,49.184666,-123.302,10/13/1989 8:10,10/13/1989 10:53,73,3,NA,500,0.011148365,NA,180
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369557,49.191333,-123.3365,10/13/1989 12:45,10/13/1989 15:15,173,3,NA,500,0.011148365,NA,239
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369559,49.3895,-123.656166,10/14/1989 7:07,10/14/1989 9:32,178,3,NA,500,0.011148365,NA,204
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369564,49.385833,-124.337333,10/15/1989 7:15,10/15/1989 9:20,254,3,NA,500,0.011148365,NA,124
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369565,49.357666,-124.348,10/15/1989 8:30,10/15/1989 10:45,64,3,NA,500,0.011148365,4,142
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369567,49.36,-124.3675,10/15/1989 11:55,10/15/1989 14:25,27,3,NA,500,0.011148365,NA,186
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369569,49.535666,-124.597333,10/16/1989 8:05,10/16/1989 10:27,121,3,NA,500,0.011148365,NA,76
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369531,49.837,-124.756833,10/28/1986 11:14,10/28/1986 13:29,178,3,NA,500,0.011148365,NA,129
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369536,49.49,-124.0425,10/29/1986 11:23,10/29/1986 13:42,99,3,NA,500,0.011148365,1,85
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369538,49.181166,-123.763333,10/30/1986 6:56,10/30/1986 9:26,66,3,NA,500,0.011148365,NA,119
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369541,49.188833,-123.765166,10/30/1986 11:47,10/30/1986 14:09,161,3,NA,500,0.011148365,6,124
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420685,49.5738,-124.60285,10/2/2014 9:17,10/2/2014 11:16,174,1,2,300,0.006689019,NA,174
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369579,49.679666,-124.633,10/17/1989 16:09,10/17/1989 18:09,216,3,NA,500,0.011148365,5,149
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369581,49.8355,-124.726,10/18/1989 8:55,10/18/1989 11:45,161,3,NA,500,0.011148365,12,157
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356244,49.711166,-124.30505,NA,10/23/2005 16:24,202,1,2,500,0.011148365,8,320
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356245,49.463533,-124.022233,NA,10/24/2005 9:24,182,1,2,500,0.011148365,NA,409
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356250,49.048233,-123.586866,NA,10/27/2005 11:49,134,1,2,400,0.008918692,NA,346
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356253,48.9177,-123.324616,NA,10/28/2005 10:38,185,1,2,400,0.008918692,NA,303
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356254,48.981216,-123.390233,NA,10/28/2005 11:58,255,1,2,385,0.008584241,NA,297
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356261,49.356283,-124.329483,NA,10/31/2005 10:14,78,1,2,400,0.008918692,NA,85
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356187,49.776616,-124.913233,11/10/2008 8:40,11/10/2008 10:35,68,1,2,300,0.006689019,1,109
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356188,49.790533,-124.873883,10/12/2008 9:32,10/12/2008 11:30,157,1,2,300,0.006689019,NA,206
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356233,49.80725,-124.7553,NA,10/21/2005 9:57,236,1,2,500,0.011148365,NA,323
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356237,49.991566,-125.081666,NA,10/22/2005 9:28,63,1,2,500,0.011148365,NA,363
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420645,48.9616,-123.40555,10/9/2014 8:04,10/9/2014 10:07,196,1,2,300,0.006689019,NA,163
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369582,49.857166,-124.753833,10/18/1989 10:44,10/18/1989 14:15,104,3,NA,500,0.011148365,3,175
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369583,49.811333,-124.755,10/18/1989 13:03,10/18/1989 17:06,234,3,NA,500,0.011148365,NA,107
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369587,49.696,-124.282833,10/19/1989 12:03,10/19/1989 14:08,60,3,NA,500,0.011148365,1,179
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369589,49.711166,-124.293166,10/19/1989 14:58,10/19/1989 17:10,128,3,NA,500,0.011148365,1,85
